id,name_es,name_en,name_fr,name_pt,name_de,name_it,name_pl,category_es,category_en,subcategory_es,subcategory_en,tags,unit,kcal,protein_g,carbs_g,fat_g,fiber_g,sugars_g,vit_a_ug,vit_c_mg,vit_d_IU,vit_e_mg,vit_k_ug,b1_mg,b2_mg,b3_mg,b5_mg,b6_mg,b9_ug,b12_ug,ca_mg,mg_mg,k_mg,na_mg,p_mg,fe_mg,zn_mg,cu_mg,mn_mg,se_ug,iod_ug,source,updated_at,search_norm
7b74d206-5676-4cf5-843a-59b9826c5916,Grosella roja,Redcurrant,Groseille rouge,Groselha,Rote Johannisbeere,Ribes rosso,Czerwona porzeczka,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,56.0,1.4,13.8,0.2,4.3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,grosella roja
67d3341f-8157-464a-9c4b-e5ff4bdd5719,Guanábana,Soursop,Corossol,Graviola,Stachelannone,Guanabana,Flaszowiec miękkociernisty,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,66.0,1.0,16.8,0.3,3.3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,guanabana
fb619493-6e61-4ae6-b499-3f5f78ca3d17,Guayaba,Guava,Goyave,Goiaba,Guave,Guava,Guawa,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,68.0,2.6,14.3,0.9,5.4,0.0,0,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,guayaba
2a65f50f-3297-4afa-b0b0-20319418941c,Higo,Fig,Figue,Figo,Feige,Fico,Figa,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,74.0,0.8,19.0,0.3,2.9,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,higo
d70503c0-3857-498e-95f8-a634ce6b7e44,Kiwi,Kiwi,Kiwi,Kiwi,Kiwi,Kiwi,Kiwi,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,61.0,1.1,14.7,0.5,3.0,9.0,0,92.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,kiwi
1c2a614e-beb4-4ed8-a085-dae25a160d54,Lichi,Lychee,Litchi,Líchia,Litschi,Litchi,Liczi,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,66.0,0.8,16.5,0.4,1.3,0.0,0,71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,lichi
f7bda22e-ae7b-416e-86aa-b6acbfe3d8d0,Lima,Lime,Citron vert,Lima,Limette,Lime,Limonka,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,30.0,0.7,10.5,0.2,2.8,0.0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,lima
9e533dbd-ae7d-4281-b847-68e9e77bd442,Limón,Lemon,Citron,Limão,Zitrone,Limone,Cytryna,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,29.0,1.1,9.3,0.3,2.8,0.0,0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,limon
3f07603e-b54d-432b-8e6f-7a908c18b016,Mandarina,Mandarin,Mandarine,Tangerina,Mandarine,Mandarino,Mandarynka,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,53.0,0.8,13.3,0.3,1.8,0.0,0,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,mandarina
f77a726f-ef23-4877-8ee2-e9eb9c5accb6,Mango,Mango,Mangue,Manga,Mango,Mango,Mango,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,60.0,0.8,15.0,0.4,1.6,13.7,0,36.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,mango
229045ee-176d-4f79-b3b5-349ffadc4b40,Mango verde,Green mango,Mangue verte,Manga verde,Grüne Mango,Mango verde,Zielone mango,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,60.0,0.8,15.0,0.4,1.6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,mango verde
01b0cf15-3fe7-4bfe-9980-b5904025859a,Manzana,Apple,Pomme,Maçã,Apfel,Mela,Jabłko,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,52.0,0.3,14.0,0.2,2.4,10.4,0,4.6,0,0,0,0,0,0,0,0,0,0,6,0,107,0,0,0.0,0.0,0,0,0,0,drop1_generated,2025-10-22T20:21:34.132789,manzana
b6697346-f19a-4964-bdc5-f8ec8d83ed7c,Maracuyá,Passion fruit,Fruit de la passion,Maracujá,Passionsfrucht,Frutto della passione,Marakuja,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,97.0,2.2,23.4,0.7,10.4,0.0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,maracuya
ee67126c-b055-484f-8019-231c2f5e2f52,Melocotón,Peach,Pêche,Pêssego,Pfirsich,Pesca,Brzoskwinia,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,39.0,0.9,9.5,0.3,1.5,8.4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,melocoton
628cc959-6eaf-49eb-9b6c-749bfb36557a,Membrillo,Quince,Coing,Marmelo,Quitte,Cotogna,Pigwa,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,57.0,0.4,15.3,0.1,1.9,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,membrillo
54b1a084-6b61-4d5d-8952-1beebad004a3,Mora,Blackberry,Mûre,Amora,Brombeere,Mora,Jeżyna,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,43.0,1.4,9.6,0.5,5.3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,mora
6f76a9ab-b853-47d5-b0c4-4ced061915ae,Moras azules silvestres,Wild blueberries,Myrtilles sauvages,Mirtilos silvestres,Wilde Heidelbeeren,Mirtilli selvatici,Leśne borówki,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,57.0,0.7,14.5,0.3,2.4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,moras azules silvestres
9553fbbe-599d-483b-99fe-86cc2c4801ba,Naranja,Orange,Orange,Laranja,Orange,Arancia,Pomarańcza,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,47.0,0.9,12.0,0.1,2.4,9.4,0,53.2,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0.0,0.0,0,0,0,0,drop1_generated,2025-10-22T20:21:34.132789,naranja
7ad4f817-d5be-44c1-a5f7-18c4ad65b402,Nectarina,Nectarine,Nectarine,Nectarina,Nektarine,Nettarina,Nektarynka,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,44.0,1.1,10.6,0.3,1.7,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,nectarina
d9fa9072-cc9b-4db8-bfcd-82660f51b4b1,Níspero,Loquat,Néflier,Nêspera,Mispel,Nespolo,Nísperz,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,47.0,0.4,12.1,0.2,1.7,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,nispero
82166722-9029-4940-a63f-75cdf84bc491,Papaya,Papaya,Papaye,Papaia,Papaya,Papaya,Papaja,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,43.0,0.5,11.0,0.3,1.7,0.0,0,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,papaya
1a850e23-63dc-4452-81dd-c01784d8945f,Papaya verde,Green papaya,Papaye verte,Mamão verde,Grüne Papaya,Papaya verde,Zielona papaja,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,43.0,0.5,10.8,0.3,1.7,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,papaya verde
a2e81d44-2e5b-42e2-b6ff-9ffb998cdb65,Papelón (panela) rallado,Shredded panela,Panela râpée,Panela ralada,Geriebene Panela,Panela grattugiata,Tarta panela tarta,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,383.0,0.0,98.0,0.0,0.0,98.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,papelon panela rallado
9a6b5436-4cf7-4f67-8fe2-6b710e74bbf5,Pera,Pear,Poire,Pera,Birne,Pera,Gruszka,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,57.0,0.4,15.2,0.1,3.1,9.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,pera
7a27cd18-7ef3-40ea-a232-532a27a731d9,Pitahaya,Dragon fruit,Fruit du dragon,Pitaia,Drachenfrucht,Pitaya,Pitaja,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,50.0,1.1,11.0,0.1,3.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,pitahaya
c4d0d868-b222-4587-bcfd-4ae6f2e77008,Piña,Pineapple,Ananas,Ananás,Ananas,Ananas,Ananas,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,50.0,0.5,13.0,0.1,1.4,9.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,pina
a2d736e2-5f38-4924-ade0-14f0fa927616,Plátano,Banana,Banane,Banana,Banane,Banana,Banan,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,96.0,1.1,23.0,0.3,2.6,12.2,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0.0,0.0,0,0,0,0,drop1_generated,2025-10-22T20:21:34.132789,platano
17453c66-6bac-41a0-9261-c433d3c276c0,Pomelo,Grapefruit,Pamplemousse,Toranja,Grapefruit,Pompelmo,Grejpfrut,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,42.0,0.8,10.7,0.1,1.6,0.0,0,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,pomelo
df357abd-be4b-4b26-9a7f-49a5924faabe,Pomelo rojo,Red grapefruit,Pamplemousse rouge,Toranja vermelha,Roter Grapefruit,Pompelmo rosa,Czerwony grejpfrut,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,42.0,0.8,10.7,0.1,1.6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,pomelo rojo
88b6cdec-a2c8-416f-a9af-1c7629abcd5c,Sandía,Watermelon,Pastèque,Melancia,Wassermelone,Anguria,Arbuz,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,30.0,0.6,7.6,0.2,0.4,6.2,0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0.0,0.0,0,0,0,0,drop1_generated,2025-10-22T20:21:34.132789,sandia
6859e5aa-15b7-40cd-9be9-1a643bf883d7,Tamarindo,Tamarind,Tamarin,Tamarindo,Tamarinde,Tamarindo,Tamarindowiec,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,239.0,2.8,62.5,0.6,5.1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,tamarindo
85b7cfd8-73b9-46a3-93b2-d0b8b5066436,Uchuva,Goldenberry,Physalis,Physalis,Andenbeere,Alchechengi,Miechunka,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,53.0,1.9,11.2,0.7,4.3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,uchuva
3fa5be2d-63c1-4975-b32a-7d01f22ee6c5,Uva,Grapes,Raisin,Uva,Trauben,Uva,Winogrona,frutas,Fruits,fresco,fresh,"[""vegan"", ""gluten_free""]",per_100g,69.0,0.7,18.0,0.2,0.9,15.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,uva
86c6fd82-a44a-4d09-8af0-bb078ec68693,Zumo de arándano,Cranberry juice,Jus de canneberge,Sumo de arando,Cranberrysaft,Succo di mirtillo rosso,Sok żurawinowy,zumos,Juices,fruta,fruit,"[""gluten_free""]",per_100g,46.0,0.4,12.2,0.1,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,zumo de arandano
fa273f6a-2a66-493d-be61-f2ec6c12a07e,Zumo de granada,Pomegranate juice,Jus de grenade,Sumo de romã,Granatapfelsaft,Succo di melograno,Sok z granatu,zumos,Juices,fruta,fruit,"[""gluten_free""]",per_100g,54.0,0.1,13.1,0.1,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,zumo de granada
03e21ad9-32d0-4341-8195-2d70d24f8941,Zumo de limón,Lemon juice,Jus de citron,Sumo de limão,Zitronensaft,Succo di limone,Sok z cytryny,zumos,Juices,fruta,fruit,"[""gluten_free""]",per_100g,22.0,0.3,6.9,0.2,0.0,0.0,0,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,zumo de limon
30d8dea2-8c6f-4957-adf3-a14c801198e9,Zumo de manzana,Apple juice,Jus de pomme,Sumo de maçã,Apfelsaft,Succo di mela,Sok jabłkowy,zumos,Juices,fruta,fruit,"[""gluten_free""]",per_100g,46.0,0.1,11.3,0.1,0.0,9.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_generated,2025-10-22T20:21:34.132789,zumo de manzana
22338f69-f00e-4606-a251-6dee34405823,Zumo de naranja,Orange juice,Jus d'orange,Sumo de laranja,Orangensaft,Succo d'arancia,Sok pomarańczowy,zumos,Juices,fruta,fruit,"[""gluten_free""]",per_100g,45.0,0.7,10.4,0.2,0.0,8.4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_generated,2025-10-22T20:21:34.132789,zumo de naranja
be007156-284e-41ab-ae6a-3eb4f0fbae94,Zumo de piña,Pineapple juice,Jus d'ananas,Sumo de ananás,Ananassaft,Succo d'ananas,Sok ananasowy,zumos,Juices,fruta,fruit,"[""gluten_free""]",per_100g,53.0,0.4,13.0,0.1,0.0,10.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,zumo de pina
bdfa728d-41a7-4b7c-b92b-158bb6ae45d5,Zumo de pomelo,Grapefruit juice,Jus de pamplemousse,Sumo de toranja,Grapefruitsaft,Succo di pompelmo,Sok grejpfrutowy,zumos,Juices,fruta,fruit,"[""gluten_free""]",per_100g,39.0,0.5,9.2,0.1,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,zumo de pomelo
11515180-1654-45ec-8ae2-594ffe8f0aa4,Zumo de tomate,Tomato juice,Jus de tomate,Sumo de tomate,Tomatensaft,Succo di pomodoro,Sok pomidorowy,zumos,Juices,fruta,fruit,"[""gluten_free""]",per_100g,17.0,0.8,3.5,0.2,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,zumo de tomate
24a31573-2149-4cee-9f74-23baecad391f,Zumo de uva,Grape juice,Jus de raisin,Sumo de uva,Traubensaft,Succo d'uva,Sok winogronowy,zumos,Juices,fruta,fruit,"[""gluten_free""]",per_100g,60.0,0.5,14.8,0.1,0.0,14.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,zumo de uva
1e055731-6533-4556-906a-8b42a25b1305,Zumo de zanahoria,Carrot juice,Jus de carotte,Sumo de cenoura,Karottensaft,Succo di carota,Sok marchwiowy,zumos,Juices,fruta,fruit,"[""gluten_free""]",per_100g,40.0,0.95,9.3,0.15,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,zumo de zanahoria
a275ed49-a065-4a8c-9a69-12acdefa5c04,Altramuz,Lupin,Lupin,Tremoço,Lupine,Lupino,Łubin,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,371.0,36.2,40.4,9.7,18.9,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,altramuz
6c1a54d7-a5b9-4d43-a2d8-120be668eb60,Alubias blancas,White beans,Haricots blancs,Feijão branco,Weiße Bohnen,Fagioli bianchi,Biała fasola,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,333.0,21.0,61.0,0.8,15.0,3.3,0,0.0,0,0,0,0,0,0,0,0,394,0,0,0,1068,0,0,0.0,0.0,0,0,0,0,drop1_generated,2025-10-22T20:21:34.132789,alubias blancas
c1824784-e005-4ce0-815b-12c2ae415d87,Alubias blancas hervido,"White beans, boiled",Haricots blancs bouilli,Feijão branco cozido em água,Weiße Bohnen gekocht,Fagioli bianchi bollito,Biała fasola gotowane,legumbres,Legumes,seca,dry,"[""cooked"", ""gluten_free"", ""high_fiber"", ""vegan""]",per_100g,319.68,19.95,57.95,0.76,14.25,3.13,0,0.0,0,0,0,0,0,0,0,0,394,0,0,0,1068,0,0,0.0,0.0,0,0,0,0,drop1_cooked,2025-10-22T20:21:34.132789,alubias blancas hervido
2cff9c49-c3bd-4167-a42b-26515149c60e,Alubias negras,Black beans,Haricots noirs,Feijão preto,Schwarze Bohnen,Fagioli neri,Czarne fasole,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,339.0,21.6,62.4,0.9,16.6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,alubias negras
ddc61895-fc79-4ba4-b86b-f59bbb4d8830,Alubias negras guisado,"Black beans, stewed",Haricots noirs en ragoût,Feijão preto ensopado,Schwarze Bohnen geschmort,Fagioli neri in umido,Czarne fasole duszone,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber"", ""cooked""]",per_100g,325.44,20.52,59.28,0.85,15.77,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,alubias negras guisado
5020f794-d257-47dd-82e5-e26b521f6e96,Alubias pintas,Pinto beans,Haricots pinto,Feijão pinto,Pinto-Bohnen,Fagioli pinto,Fasola pinto,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,347.0,21.0,63.0,1.2,15.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,alubias pintas
af0f9464-9a0f-44d5-88ba-a42af6814ebc,Alubias rojas,Red beans,Haricots rouges,Feijão vermelho,Rote Bohnen,Fagioli rossi,Czerwona fasola,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,333.0,23.4,60.0,0.8,24.9,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,alubias rojas
25c84cf8-8b1e-46d7-accf-a3da97616510,Azuki,Adzuki beans,Haricots azuki,Feijão azuki,Adzukibohnen,Fagioli azuki,Fasola adzuki,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,329.0,19.9,62.9,0.5,12.7,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,azuki
8a8b6601-6249-494c-9bbe-7e8542e4c6d6,Cacahuete con cáscara crudo,"Peanut (raw, in shell)",Arachide crue en coque,Amendoim cru com casca,Erdnuss roh mit Schale,Arachide cruda con guscio,Orzech ziemny surowy w łupinie,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,567.0,25.8,16.1,49.2,8.5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,cacahuete con cascara crudo
38d6938d-138e-4989-ac0c-68742dfc0ca5,Edamame,Edamame,Edamame,Edamame,Edamame,Edamame,Edamame,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,121.0,11.9,8.9,5.2,5.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_generated,2025-10-22T20:25:59.337096,edamame
69aef70e-319b-4a34-b965-26e27ec8f0eb,Edamame al horno,"Edamame, oven-roasted",Edamame rôti au four,Edamame assado no forno,Edamame aus dem Ofen,Edamame al forno,Edamame z pieca,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber"", ""cooked""]",per_100g,123.42,13.09,8.9,4.68,5.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop2_cooked,2025-10-22T20:25:59.337096,edamame al horno
514a377b-567c-4bd6-8bc8-e8282371dfa8,Garbanzos,Chickpeas,Pois chiches,Grão-de-bico,Kichererbsen,Ceci,Ciecierzyca,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,364.0,19.0,61.0,6.0,17.0,11.0,0,0.0,0,0,0,0,0,0,0,0,557,0,0,0,875,0,0,6.2,0.0,0,0,0,0,drop1_generated,2025-10-22T20:21:34.132789,garbanzos
0083f19d-2551-4b31-b029-87bbc360b66e,Garbanzos a la plancha,"Chickpeas, grilled",Pois chiches grillé,Grão-de-bico grelhado,Kichererbsen gegrillt,Ceci alla griglia,Ciecierzyca z grilla,legumbres,Legumes,seca,dry,"[""cooked"", ""gluten_free"", ""high_fiber"", ""vegan""]",per_100g,371.28,20.9,61.0,5.4,17.0,11.0,0,0.0,0,0,0,0,0,0,0,0,557,0,0,0,875,0,0,6.2,0.0,0,0,0,0,drop1_cooked,2025-10-22T20:21:34.132789,garbanzos a la plancha
1dc89dbc-83f7-4362-b703-eca4084ba530,Garrofón,Butter bean (Valenciana),Gros haricot (Valencia),Feijão manteiga (Valenciano),Dicke Bohne (Valencia),Fagiolo burro (Valencia),Fasola maślana (Walencja),legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,335.0,21.0,60.0,1.0,25.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,garrofon
f3d92b27-1657-4ed3-ac39-a7f1b100f1d6,Guisante lágrima,Tear pea,Pois larme,Ervilha lágrima,Tränen-Erbse,Pisello lacrima,Groszek łezka,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,81.0,5.0,14.0,0.4,5.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,guisante lagrima
b8473301-f25c-4db4-a623-5f96f8b05b2d,Guisante negro,Black pea,Pois noir,Ervilha preta,Schwarze Erbse,Pisello nero,Czarny groszek,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,344.0,22.0,60.0,1.5,18.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,guisante negro
01e35d6a-fcfe-4daf-9912-1184a4ce159e,Guisante verde,Green pea,Petit pois,Ervilha verde,Grüne Erbse,Pisello verde,Zielony groszek,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,81.0,5.4,14.5,0.4,5.1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop3_generated,2025-10-22T20:36:25.840220,guisante verde
14b2b192-3e0a-4845-bfe5-6ebd369a9b57,Guisantes secos,Dried peas,Pois secs,Ervilhas secas,Trockene Erbsen,Piselli secchi,Suszone groch,legumbres,Legumes,seca,dry,"[""vegan"", ""gluten_free"", ""high_fiber""]",per_100g,352.0,24.6,63.4,1.2,25.5,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,drop1_pad,2025-10-22T20:23:07.655643,guisantes secos
